restaurant_name,city,short_description,cuisine_type,tags,google_address,google_url,yelp_url,website,google_rating,yelp_rating,yelp_reviews,price_range,logo_url,image_url,vip_experience_notes,status
Nagai,Ibiza,,,,"Carretera a Sant Joan, 5, km.9, 07840, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJvxcDkXs_mRIRGCWyjzBJkkg,,http://www.nagairestaurant.com/,4.3,,,,https://logo.clearbit.com/nagairestaurant.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRrZyCFZ7AwNZkfrk1ytZajVEheWqgTxjPnJSj09gSZQtP4tarSzdrN0-QBURboGCr3F_mVxnCfTep3E2DFS_gt95POle3-ordpxpy5WykTnoLVu2AuVezI5BSMSd-8-SpFoZ4C3qYZ3TnkllS1ZrynzRcnorqgchvsbpE6akDMb44RoMcBMA3HLOFJPdpxQ9W9ktoAwIZC84BEq1AG5XUKcm-xOTjgTHveu193CkJNAd0dEGbKkMc8yTuMtjP9Cj6srsudTXsV7O-EDAXaP_JfR5xT7hDJ-oJhLAwueqORDrGhz4k&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Milos,Miami,Elegant lofty space with high-concept Greek preparations of seafood flown in from the Mediterranean.,"Greek, Seafood, Mediterranean",,"730 1st St, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJh13EaPG02YgRWMaweRQ5ZPo,https://www.yelp.com/biz/estiatorio-milos-by-costas-spiliadis-miami-beach?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.estiatoriomilos.com/location/miami/,4.5,3.9,666,$$$$,https://logo.clearbit.com/estiatoriomilos.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTu8gYeQES9yXRlBn4Eyi7E-7g6iehVBuN6fJ85Ixju2uRJmvzSF78I6hrDEZUN8nPH_dvjccBFJ7uN14Q-SYhs_St4YmwgHVlFxnXTNvzf374HWgsYdGQ_CRaJ2iCvTYNoBrah9qkEIWK3ffQ38cXdRBsc8vWINBlYXL2vNRV3VhMma8cKQDkHjWJUOFvPbwWkp3CZ8AuaiDtaz24I8lGTK8hUFh6Q0GOCepHAY9SOtnKyaB1p9F57_liwo2StO8IO31cZuOGO9m1xaqlTPCXOuVDHz5UaeDzXUFWZC6OVsuqZq8g&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
El Chiringuito Beach Sunbeds,Ibiza,"Locally sourced dishes, ice cream & cocktails offered in a chill beachfront locale.",,,"Camí des Cavallet, 07818, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJsyndxgNFmRIR94_vkf0W4Ww,,https://www.elchiringuitoibiza.com/,4.2,,,,https://logo.clearbit.com/elchiringuitoibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSLZIjvuDJPFxpuI5zZQdZmwGF52ZGzaBQRV16QLcpvkaEdyqhndxsCzFbZDDW6ftdseKpdQGvEv4PFaStnJnfAEFiduFtHnZA7hGzhpi4b1oznyPM6NthhwcMWMfLFyHgaGC94GgRip_AKY0Onw-mml-VpyGYOjlgybXKG3X9APRNe0112eumynrPLTTpyfWQ6TnxzyfJG_cp7UVg_iWCKwh96EpiZdVlUlRenqaZdE6j0bgOxBi8Wpe-JOL1Ksoq9v30-FiDg076aE_lGgR19VOLR91OGtZpFCz9q98z8nx58ToTEO0oeWUJjAt2Z09G3Sf32iAufEwiAwaMUVBzvi8delnZInVcEpEE7mdDci54RnlT5WIUpNSrbZyiZ44Sbi-uNnNJ9r-Hp0YZC7ypft1r5vhXqAjf0dKzZRLKDfpOt2fH8Ip_IeMNsuGZK0WpN1f3jQ3gvcxKn4UoXPrb7zmyDiNKF3j70FenHnHrNovbHnOklCHc9KczTCfgNVturwEQILJFQtWZt3AMF0sQBfOyRHG_22ATd30nUhMdWrpp-waZ5ehDgtfqXdQ1HTPiWAT8lXV2ZlA&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Mother Wolf,Miami,"Upscale choice with a genteel vibe serving thin pizzas, handmade pasta & other Italian staples.","Italian, Desserts, Cocktail Bars",,"3841 NE 2nd Ave, Miami, FL 33137, United States",https://www.google.com/maps/place/?q=place_id:ChIJE5XxYEOx2YgRtM7W6KI9XfY,https://www.yelp.com/biz/mother-wolf-miami?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,http://www.motherwolfmiami.com/,4.3,4.3,63,,https://logo.clearbit.com/motherwolfmiami.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQoG1GkO8bEHpGodAxpsU18bjw50Ble36p5lSevpYIQYGcW5X1lbPkW6o4dLUfRb9kdXO-Ys6bHZ_4Q5_G309dFEn5wSnwCVSojAOK3uLPAHE8cnDPSNzo6tvc2MiG1lxwbzrvXOxDjU20Ycem9kCTc0UKhufGGwj1zef_N8NChcD1Fj7-JRHfzPOydNzIpu-MqJk0IC75u3sFXmPYkp3kxnhaQIdGGZ1ShEe7kfTdoi5XN0-9rTmlmzANVbL9pn-NCGWhEPiLbQgZRooOvpQdDt1lbsOR8MzQ0N4WVM_xUSzUZ5QE&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Cipriani,Los Angeles,Upscale scene where an international crowd tucks into Italian food chased with Bellinis.,"Lounges, Italian, Pizza",,"362 N Camden Dr, Beverly Hills, CA 90210, United States",https://www.google.com/maps/place/?q=place_id:ChIJD08cuPG7woARFzsCfKKTt9Y,https://www.yelp.com/biz/cipriani-beverly-hills-3?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.cipriani.com/cipriani-beverly-hills,3.7,2.9,246,,https://logo.clearbit.com/cipriani.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNR4Hbwre5hWESNGhVcJURt1C-x6nRa2nqfIz7BUuFDDnxWfW8JV4SXIGmBv_BjHfJz301lcgIw2uTgtbajtZP2o5FLuaxjFGWrsP8wF4KL4tN8L88WaRXGX-IfNGiEhiFjCKAMBHHYKz32oW71oEF0bxx-hnJskp7dDwmeTyLyovIXHOwSvDigTw95y7bpYBgK10ljanGY_C7O0vAStItVWh7om-zeNwCgeBk3fwQgh9v9VFbEW-WeaSt8F3RWhTXiSIzFgoFVp6YDbWIZWty5E8jEJf8YOiTmV9_1YMHP_UQYoSro&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
BOA Steakhouse,Los Angeles,"Sophisticated hot spot featuring upmarket prime beef & seafood dishes amid stylish, sleek decor.","Steakhouses, Seafood, Cocktail Bars",,"9200 W Sunset Blvd, West Hollywood, CA 90069, United States",https://www.google.com/maps/place/?q=place_id:ChIJkeXGfqC-woARNIfOrhSQhfM,https://www.yelp.com/biz/boa-steakhouse-west-hollywood?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.innovativedining.com/locations/boa,4.5,4,2552,$$$$,https://logo.clearbit.com/innovativedining.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSqEswC--d8k--OssTtMw4bRAXVAjFK7FB6bEnVAd_vnKZ6k4oO3xptDV6djamijtAACela7PKolcdae-F65vgLoZLPcrH2OCEQ740FFsRG_BkpHlt-m2Fvuvve-V1xwhNUKutz-HgL7K2nqicFj95Fp2zhduAd-ZRbbvpoo5NSUfI2J2MV8vx3lJn03UdFYEuViLJJVuZ2qWbwSO9kfv_2ybrtIhscke4UFCgn-wUFK_OWsLfI4i249mTjgbcGBNhROgIwYB39Pp6gIhITLorbZB1gZI5ebVfbU-25OwWMkq1dnS2nH5DZIvt4AH-ua6YI8bm3vCMtgbRrQpNpwRixf6sLUULI4ksegP4alpkiFUarZuNp38rjOYf14_FJezeWPMx6NNShAN2q0PiT176Yfg_eE7VzQDP294BctgNoyDkm2Ub8nWxyFqAPLfuqSoexoUK880oyBC8A_pCaRKWMrnioD4n5sjM4Uf9ZoLlEDmutB-9DR83TV_8YS0T1LZdlRmiwxtcZns5vqtFvEY3fMS9H0SbKovcMpUEnSoAFuzpSsvrMoBmjnpfSFQsklEunzg&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
avalon by day,Miami,,Breakfast & Brunch,,"700 Ocean Dr, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJ_ztZn3202YgRbJscv7_1_WY,https://www.yelp.com/biz/avalon-by-day-miami-beach?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://avalonbyday.com/?utm_source=google,5,5,1,,https://logo.clearbit.com/avalonbyday.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSQrMKh4RzJOOd8CCasKDt-BqkY3XtTgn4rIM5_ksPRfBSt4iDzDJWGz8AkofAuw8zYiUdhBo1frggPjTMInXrz_etigsXnulA_4Ibdx2_BDO_5Qkh5nr-zhd3lh-ayerZvtQd8j0DTySHo6SbYDrAOZfIeMoLSy_j--WpK8Fq_QHKRGbRS4zDXYHqFGFJBUi9GfwtzFKLEVkAUc9T8XuAoJIYPsVn0HEdEeAWAPHt_GAVmtBy32gxwqvuS0XtiS6tfottE8jGf_w_KPs4Tpo6NTMPxCWsD0Ur_aCyagPhEkbRLugGXC11qsCt-UgynZxR8OuYGx2Z5r36pngHXbQoewCCBAA5C65UJJK-VBv-YXybje0DmPvq89hBc0Qb0dMhelybLTLDl2n2ROC9-ffF1v2NaGfBtX25dORP1K6BHvZXNnkkN7DKOSXhmVGRxXbp3CI1vSOkgXMkbXgXVB66VvXDUaxc2y7ML5ZJXLLOB2p3aclpaqvyuYseRVZ3j5TJk146FDb7VUGZWUfFeETPlkMrxH9pmW-nsuaC7pK7x1usa4niwAP9JMBpbrojhV1tlXluw&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Ibiza Hike Station,Ibiza,,,,"Carrer de s'Illa Plana, 9, local 3, 07800 Ibiza, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJIy7BvaTgkWcRPDwVjNhG1sY,,https://ibizahikestation.com/,5,,,,https://logo.clearbit.com/ibizahikestation.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSD2O5uFUCMK2V8Xh_Q4xA2WsfFAmf1U2ZObc9AeVYDmF4lZqTmvbhGPshop2hWQM-Z7p-x6z2VbSu7qdb4lnkS2kcIN6nCKUBMqGwdtJPaOq5nvfklbEfnqc9zpcy030Dgl35fCXn4eMfLmbrnOGEXZd2Bmr8BFPuvQQB0WAf6HdH4XKd43zxDQqGHhXvpXSI6e6fzmIjE1KzDXkgKn9pTp60XywnMtxBcJhXqHheRQ94oIYrnzggDk79VV_re8IdLBd4XuNGDqn1aGowFbKgdi3e9UhhJD2_jcWM_2Qi1O02h72PbyWmigJDIdbGApNLuxccuVIb3QZ5rXFthuvZsSfMIRTrsB4l7a_dabqrQMbSaPk4lxXLPOr6P2oOACRBtiu9q5QhM46an4Tl-9Na_Mmh7-oBPh85_UDAM84RHf2cDaln0k_47ErHz6jj_n6N7CZ3L2vYBD0qxGEYt-jwp5zerXmOxJy0AC1zxQUuhjJUEyw0a-m_SQ-7gkmjC8K73CXPFXR1Pzc5zWLUkDsVNP-rNnycsrap-apFI6p2GfCVopgzFJNHJnUBTSYrM9MJ16u5YG-fOig&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Juan y Andrea,Ibiza,"Refined, long-standing beachside venue with outdoor seating for cocktails & huge seafood platters.",,,"Playa Illetes, s/n, 07871 Illes Baleas, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJs0tPTjhZmRIR8ARESQWnNu4,,https://juanyandrea.com/,3.5,,,,https://logo.clearbit.com/juanyandrea.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQzF7LxD5F_Laj7-gZvfa14IQ3uWvG512X8hIeuA7aaYzH9CEqlf2HOI0MRkjx1Zy9MeDEIHUgUgUm9dlme3hpTms4bj_lwq12TcEEASyqaE-NgmX-6jgclfPTEv7GdZviadwC1SS1OaPlyJV8c1sPuNJPCuYjEumCewW8cwSXBIZnOQUFAycAAiqNE7dh7gg4o0TCi4OplzwY56rXNQMYelBhrm9yurjDUXuJv4LHb22uWP3mJF2qUSNGUCfrXNVdrvq8RKDbvH7VfP83cpmfdFUckOJL08_h5Fctz2nbO7qdy50di1j0klZd6bOUqSqiZQCEdcZsTog7lyaCmw8xQj7KTcSsbyXzZp3EajlV2pxkFHR6BAAw0Cah6cE7zWM_3KXmy-Bu2lH21_yYlWf2xesSgLDi7pCp_vNtGejVNS8QurMgHJKYu8Ue5LFTrKF0pJ3aFkpHpEKNCbY1WSpYr5mVnElhTdlEiPcxhIgLVrRwJ00x3bs2_hy9jV9tjsmjPsAoX4L4Rmounwhn-CWGLXCKndFjpRq9eNY5OUL-05YLeEb3WwDVqdKkZjkjlJ9uJEAvW5-2t-g&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Sa Capella,Ibiza,,,,"Carrer Capella, 26, 07820 Sant Antoni de Portmany, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJj1o8jPE3mRIR_Nfca4gxPUQ,,http://www.sacapellaibiza.com/,4.1,,,,https://logo.clearbit.com/sacapellaibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRI_AwPeHfM04nfxH4x5TKW5PqkS5VPFQBUbWxvzwv5TA8QeSMhhfgyS9UQZSSwlfPdteGnJVwp7U2tQdBz4yHpVZBbcZWNzPJkA--dtFf87Mssi73Y3bnS-vB51KgJ6YRGRd8X0AlWR2oSCzB2L447HkiEKNSCYRTavGurcTh50Z0pahAwtMu1uHW-cTpyMAGl8qsRM2YzCv-z1axmqxmtPLLzLhmRQRgwqFeckmgOl9KoFXfgbhAhC1ugiHibF3uKSX22DugttdIvkKz1K-0lh5XGhGldTF0lzQ1VVVYyGqfi&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Salvia (Ca Na Xica),Ibiza,"Polished hotel featuring a spa, upscale dining & an outdoor pool, plus breakfast.",,,"2CVQ+9F7, Carr. de San Miquel, Km. 10, 2, 07815 Sant Miquel de Balansat, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJIfCttEk5mRIR2w1twBmL3Jg,,http://www.salviaibiza.com/,4.7,,,,https://logo.clearbit.com/salviaibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQdyJheTU1esNcWJKxg0-bmvbWM7gy6HkfLFmJpANFnMIojTkRWTFpgOCEsWY93a9nSIPW9EUgmzTFQkIQfvnnJnVDBFhemBWF9qVAr4gk4RtBL_L2ArCO-WalmSrvzzV-tEV8eJZ8W35eztd89ii-B-_D741njAwXal22EUBqKmpafDyayljZtu4v5pdnC355PWJkYMfDJEBDfc9WYqBw83QkYft1_DbqhdKugHAI2_OszKOg_OCMCLic_W5JcsJfwIy2kVxkkFC4kZlOISzebPT_cbBc1WfJIN0Y0BqhZD1-dMS8&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
The Den Omakase by Azabu,Miami,,,,"Inside Azabu, 161 Ocean Dr, Miami Beach, FL 33139, United States",https://www.google.com/maps/place/?q=place_id:ChIJw0ar10C12YgRURxaPDVVM_A,,http://theden.miami.azabuglobal.com/,4.9,,,,https://logo.clearbit.com/azabuglobal.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQIZU83O00ooQVk_KbPXvNF7H0vdEy4ctT_F3wyATLL1tT0q3z2QrP91PeEXr8VVk-aoK_TTGm5JredXjCgWGRU2PWLId6586kWbalwGHI0DdBarkHq-6QEeEhL4lN5NzUfwVAZ0rC96dPmBoFO7g4h6hP-bBa5f615xS9OjYHSTFfeTHVhoaOYLVBstIQ0da4md5_ymQFnfUK7f6lYJZjqzwsScp07E8lAAgDuj5eXBfhbNsPQFGspr6sYWASNGzI9LOXb_sOR5IdX79877IUMX-TnTjaDM7sTWZ5qadkk9rYpvICvfCSCwI7cXXYQ_a6_6fOZS0sSEZHHjGuYpiOdDBUqP4TRlWlAlnpCFcu-x9vDhcR7TB5PtwBYv-NjtBF7k9Quokv542PUQuzy4Je2N2vv_gQaG7iZNhzrSvSTJIxSK9SwdM1y2QuIHuOrq6RR4LyU6Lheowly4xZiudC8BhQQfKwqr2WyHyC2nfFy0pc6gcMszYyVmhMeIetwyRFrCQYO7Kz_Nf-cQuh2uTIXVoulnnWZUthAJoRdo088s-njG_3dGFmwk-IH1l8dqN_WUpW8STIeLA&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
 Pomelo Playa,Ibiza,,,,"Ctra. de Cala Gració, 20, 07820 Sant Antoni de Portmany, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJZyx-sn03mRIRWFqieYe9wuA,,http://www.pomeloplaya.com/,4.1,,,,https://logo.clearbit.com/pomeloplaya.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTz-LDIJYLpAS1NQ3bllPXeohewVOgpytbdroI0Z2ysHXVwgC1cH--zpS75D41DVuzQERzf4lMOxHJeM0E21vu87qq4b-EYYJhuEnysJfR18lzTRpcfxVzHyu8pMiCC-fhDj5bkpLBy2fyuVPA4pmbvt25vGZ5UYupKIOfLVw8LbyocSNG4uQe7ZqqYSDNq0VM6St7-723ATUiWacyL50xgHjLQept6oqIHmC4QTZ1_g-vRVcu0GnD2y1CJvzVBWMT_fm3gZ3szhfmEz2jOOZj8EIYfcIQZ8RYX6ZME3b__1nZZrgk&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
NoHo Beach Sunbeds,Ibiza,,,,"Playa de las Salinas, s/n, 07817 Sant Jordi de ses Salines, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJNauw_-dFmRIRDpP_qApP81Q,,https://nohobeachclub.com/,4.9,,,,https://logo.clearbit.com/nohobeachclub.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRpgTvf-zMKVcatm8bCUy3q7U2d-smR13UFZGu8CLehqBHrjloBhDK-A3F5YN9pPazWM2lOn95JpRmN0QXU8eZgzWujloRYQ-IJ5aUBMZ5bB2B7bJ4iTWcYRwRp1RUTUTXaPsZrTxGrVnTP7ujNgOve9QIg41gx9e7E10IRiFoaF_NZaLlO4JoCp6ZLjIhEFQ5tRtObQ3eItVVR7WP4RuQH27lPheD6DZSOlXNkYeRF5zKcOvUmj0JyfIIgXP-EM5Ne45-i2OVMCbxr6ne6yr77sIQE3MEG9DVExa4x53o_gBiW6DUISZf-zY6bbbkY4BYuw-kvox-Qg3O-MaHilWQP2PFLL4mi4yTJ9Ei67Npa0_SwvLaPsPvfIOv_I80a7m8GiSdu3qaT9ZqclH7UYyAT40AoHSnlKigvAU9tLZ0BMErcMXo33s7Yw4Jp-2WShHnKdzJoOk_9UNR5_K_u6t1fwumER62hNnNcmrc7OJHBbXBNhO_inaaTqbx97HSakZ_q1g6eggCq4PUXl-nHM0iBOwpeQ5PcEPTgwaPZ1D1fvGkDL7vExj6g9rfQsltt0fiV7HDPUPrbMxv-KUNNUoWUKLc5Ew&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Tigre Morado,Ibiza,"Chill Mediterranean eatery offering breakfast, BBQ meats, seafood & veggie dishes, plus cocktails.",,,"Port Des Torrent, Carrer Biscaia, 07829 Ibiza, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJ59VKwWxKmRIRWNBMNDlzTjM,,https://tigreibiza.com/,4.3,,,,https://logo.clearbit.com/tigreibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQ5qux87nh-_fYKjycGF18es3ETZm4gipgDSfAbjfd9RVQNsiVV5MJi3hpLbTZIyZ5V4ZM-Bdhnb5aWhYPqC5RouLUTN2sV2Qv0jItYR3Mm8eHtgJAORQ4NlF5F96ni-HK4jcnRN5NcaXoJUzLxlbh6oU-VUxepgrmEWm_vrdX6wyWYtkzG7ICHzLkP14ldRjLsn4tWDx_COcNyWBi4cV29sNTMiTPAnjq7Ipmi1WNxNgSVTjorYNzGVSJnrkEG15OOOzZiDae90sgwg5Imyb3NIt7_A5oHhyVyHowr1G1ACjV8Fnc&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Bonito ,Ibiza,"A high-energy crowd salsas to Latin rhythms at this expansive, discolike nightclub.",,,"Carrer des Molí, 9, 07820 Sant Antoni de Portmany, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJrctLoXZJmRIRV9m8cH_97Cw,,https://www.bonitoibiza.com/,4.2,,,,https://logo.clearbit.com/bonitoibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNTUUyMpZ6WGMyWEsZ5St4d_yo991oRuSN1A4X8Zpx4Cw8yrXHKzqc8sVKSKmr9vj0gu_a4SLMKi2VJuZs4UTmUnwsIGsFSJ0mW-jEKVv2rDyemReblLlOrWlLaPsNY-xVYCuW8nSgDXjFQTSzyaNxekt8pSeTGnjxUWHCPTypCgKYmmlLf1lk4x1qKKmnKtT87m4Id1K3O4CE-J0mJ1tufAO3ET4n_H4caqnU7XYSGrT3TOnldNV7eyANJP5gAysolg6Zq_zhemSztu6KJhtg7vhTtStSgrGtysGnfDF65Tt9IW7Wk&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Zuma Miami,Miami,"Chic & minimalist Japanese hot spot overlooking the Miami River, with shared dishes, sushi & more.","Japanese, Sushi Bars",,"270 Biscayne Blvd Way, Miami, FL 33131, United States",https://www.google.com/maps/place/?q=place_id:ChIJlWF1Gp222YgRN3OMvZ0lWWA,https://www.yelp.com/biz/zuma-miami-2?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://www.zumarestaurant.com/en/miami?utm_source=InfoButtonClick&utm_medium=Home&utm_campaign=GoogleBusinessProfile,4.3,4,1775,$$$,https://logo.clearbit.com/zumarestaurant.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNQGrg6vM_Bqo1m1eCcDd1V-HJqlWlJC8N1ZpzJdBDEIA_s6VH4UHZnljjNN2CDgFa499j6Ia_87tPLpO1vZElwVNCnKE9ZLMbxA-acRAVFNiWrMCqUveqG3mlNvCNFvbwapYyMjOEDrbBVsQokB0qZEet41svJvVAJyHz6OcYDURy0kAhRzHRSDFu9Yyz7e7FmweJ4nNNVx9ghkZH200DYRgI47q7Ug8ZkhcwmH-U2KQLzoPX6TrluBcvgE2r9K6Bg9bSmpYwTbIuRf5sok3N1OJJGLWMmCdk8Ad8pdTpnnLfmYz3A&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Casa Piedra,Ibiza,,,,"Ctra. Cala Llonga, 42, 07849 Cala Llonga, Illes Balears, Spain",https://www.google.com/maps/place/?q=place_id:ChIJPyjoZj1AmRIReswjuVVmMzY,,http://www.casapiedraibiza.com/restaurante,4.7,,,,https://logo.clearbit.com/casapiedraibiza.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNRojC5f1C5n6w2zQrvX-UOtu7NFj2mC5XR1IyS44EKBsbK3X68M4JCgjmxayLTMQ2ZIlhTXKwrCat3CuGhtL_BID6MtGpwgSEgIQT3Eoow7yqfy41TFJuORmlRC67Cawa3bzNFlRUz8oYMHN1fQxA4EH9an_bl1W8lpdMqazNxP63xINBWhtIn2u7y86DSws8Drjs6swaKtb3vejmCOju-jP6haQZrrDj7Bxt63RTNUi6cglI36Bf0rBzA95DldD77cwZG0wZwiv9QB8Tszz_E7ggwouf9l69rnAaztcfyyYOfl2iU&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Tatel ,Ibiza,Upscale restaurant & bar with a vintage club vibe offering an eclectic Spanish menu & live music.,,,"Platja d'en Bossa, 10, 07817 Sant Jordi de ses Salines, Balearic Islands, Spain",https://www.google.com/maps/place/?q=place_id:ChIJKTm6qDJEmRIRvSMfU6_BFtk,,https://tatelrestaurants.com/ibiza-restaurant/,3.8,,,,https://logo.clearbit.com/tatelrestaurants.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNSxUTYL5nmyJ--rLUb0py-xhjUjc4uoj721Rj6yEY2sS7QSIytJxim8emNeNJ-4gukX_6azfJN34PkNY8B9Dt9X_mGcotPDFmHzpAgJk-zN_nK7Ep8OOF-hj2zwKS1knx2qR_cpQxvwX0KGl3Spq3tGZfAv6u4BXJC-OlrYBHe7HVZbaP1va82mnmIg9fgrpZnZlTGaqri0gLOl84yRG69yHvv7urRiBGnDN9GWZrafvK-SwW0GXiA_oI4hDCGIBq3djWVQY2wJxUFhtb-n3HiY5GOXMrx2-BTZrzrIDebnWGFuhLM&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
Anima,Miami,High-end furniture store featuring stylish designs from Italy plus custom design services.,Furniture Stores,,"5084 Biscayne Blvd Suite 102, Miami, FL 33137, United States",https://www.google.com/maps/place/?q=place_id:ChIJVWYLOZC32YgRoLkD3e-HhDw,https://www.yelp.com/biz/anima-domus-miami?adjust_creative=hi1hqrcYedQJgTnFtkk7_g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_lookup&utm_source=hi1hqrcYedQJgTnFtkk7_g,https://animadomus.com/?utm_source=GMB&utm_medium=Organic,5,3.8,13,$$$$,https://logo.clearbit.com/animadomus.com,https://maps.googleapis.com/maps/api/place/photo?maxwidth=400&photoreference=AXQCQNS3FH0qE5VaLlV2MWolqsTpl3QuoS_HfIFIrWFOJ_Ui3nABLUS4vfB5jl_RdqkG3e0HVx3OBSnTFYHNrkDfa1vgf1dsiSwM-NKncn9ZutR_LOsR8BHcg3S4oppTpZAmYu2lZaO9egeat16pozlFrDMlrNVfxFS56nce0rIzR9dQGd6penupD6xzgae_9Kqrea3QUN97Dmha_3pv8wcrfoilrZ1SFZBlUejYRLT8_6_ueKOD0CUCVSLGVEvEXADqty3HqpX53o9vRPbVMWq5D60lqrrmglPFMQGl4nn6mQyFdHIxJIc&key=AIzaSyDwRBTX_LExP-ccDfuzg51tfdzeQCLoi-g,,active
